Name,Location,URL,datetime,lon,lat,genre,pay,about
Attractive Model looking for Photo Shoot,charlotte,http://charlotte.craigslist.org/dmg/5851355015.html,2016-10-28T23:01:12-0400,35.055200,-80.819500,domestic,Unknown,I'm 20s African-American amateur model with a great figure looking for sexy modeling gigs. If interested send me a message and tell me what type of photo shoot you would like to do.    
Attractive Model looking for Photo Shoot,charlotte,http://charlotte.craigslist.org/tlg/5851351732.html,2016-10-28T22:56:54-0400,35.055200,-80.819500,talent,Unknown,I'm 20s African-American amateur model with a great figure looking for sexy modeling gigs.  If interested send me a message and tell me what type of photo shoot you would like to do.    
seasoned musician Looking for a working/established band,charlotte,http://charlotte.craigslist.org/tlg/5851354342.html,2016-10-28T23:00:24-0400,35.249500,-81.133000,talent,Unknown,I am a seasoned musician with 30 year plus experience. Looking for a working/established band out there having fun. Experienced musicians only. Looking to play classic or southern rock. No Stragglers!! No egos!!  My name is Tim at    show contact info   
HOLLYWOOD CALLING YOU!!!,charlotte,http://charlotte.craigslist.org/wrg/5851242955.html,2016-10-28T20:56:23-0400,35.244000,-80.738700,writing,Unknown,Hello!   Hi my name is Derek and I need YOUR help. Yep... Kinda weird huh? You never thought ANYONE would need ANYTHING from you..but look. HOLLYWOOD DOES! lol cool huh?      Anyway      I am accepting applications for a co-writer on a little bitty (BUT AWESOME) screenplay currently bubbling in my creative juices. Sad though I am to say..the juice is not yet loose. That's where you come in. So if you're wanting to be the next Ben Affleck & Matt Damon here's your chance. And I will be either one so you basically have your pick of being Ben or Matt. DAMN! Now that I have your attention got you hooked? Now you're eager... Here's what I've got so far if you think this is something that matches your style and you can vibe with it.....uhhhhh..let's just get to it am I right ???      Working Title: The Luckiest Wheelchair      Quick Rundown: A family leaves behind a really awesome dog at a family campground (kinda like Home Alone but with a dog) (and not at Christmas)...(YET)   This amazing well trained family dog is all alone wandering through the family campground and HOLY SHIT. He runs into a cute crippled kid in a DOPE AZZ wheely ride and guess who becomes instant BFFs..Imagine all the wacky and zany hair brained stunts these two will get into trying to get back home to...idk yet. I do know the wheels kid will have a NORTH FACE backpack and YES I know it has to be either red or blue. (duhh)... I am kinda thinking somehow the boys get to meet a string of super star celebrities on their journey. Who is going to say no to this??? We could also hashtag some people like Ellen and Shia LeBouf.       That's about all I have right now but as you can see for anyone average it's more than enough. I just want to kick it up a notch and make something real. If you think you have what it takes and can hang with this here is your invitation to greatness...........................................................thx    
Looking for 3 Windows Replaced,eastNC,http://eastNC.craigslist.org/lbg/5825960611.html,2016-10-12T20:39:43-0400,35.771500,-77.973000,labor,window replacing for money,Have a old house with wooden stock windows in rough shapeNeed a old   school carpenter.(i can do them myself but too lazy lol) Sure they will need   building up..Paying in Cash after job complete. build up and install windows...    
Sugar daddy wants young lady to clean house,eastNC,http://eastNC.craigslist.org/tlg/5851880277.html,2016-10-29T11:46:00-0400,35.100400,-77.102900,talent,$$$,Once a week.    
Attractive bikini model wanted for gun show booth,eastNC,http://eastNC.craigslist.org/tlg/5851880831.html,2016-10-29T11:46:19-0400,35.580600,-77.579300,talent,Upto $75 an hour,In search of an attractive lady to assist me at my booth at upcoming gun shows.    
Repair Flexible Duct work,eastNC,http://eastNC.craigslist.org/lbg/5851764070.html,2016-10-29T10:35:38-0400,35.653800,-77.775500,labor,agree upon price,Looking for someone repair duct. Email me your experience.  Idea candidate would be a current employee of HVAC company and would complete the job on the weekend. I own several rental properties so this will definitely lead to more work if you are dependable.    
Wanted..CDL driver and truck,eastNC,http://eastNC.craigslist.org/lbg/5834065624.html,2016-10-18T06:48:14-0400,36.295100,-76.244500,labor,To be discussed,I am looking for a person who has a cdl license and truck.I will pay you 200.00 for me to take a road test in Elizabeth city.I have driven trucks before with air brakes.I would practice for about an hour or so before taking the road test.This is easy money for you.I do need the truck to be a stick shift and everything working.I can set it up when ever your free.I am a mature white male with a flawless driving record and recently drove for FedEx and ambulance driver.    
Mystery shopper needed,eastNC,http://eastNC.craigslist.org/dmg/5846380759.html,2016-10-25T19:40:28-0400,35.578042,-77.390935,domestic,$15.00,Skilcheck Services has a Self Storage Mystery Shop that needs to be conducted off Hooker Rd. It is audio recorded. You do that on your smart phone and would send me the audio file. Also an evaluation that needs to be filled out (takes no more then 5 minutes to do)   Shop pays $15.00   You are not buying anything or spending any money. Only evaluation on customer service and how the facility looks.   We prefer to pay via PayPal. If you don't have PayPal we can send payment via check   NEED TO BE DONE ASAP.   Please email text or give Amber a call. If you text please include your name and the reason as for the text.   Thank you   Amber- Skilcheck Services    
Great hands wanted to relieve tight muscles,eastNC,http://eastNC.craigslist.org/dmg/5851129090.html,2016-10-28T19:17:42-0400,35.078434,-77.109940,domestic,compensation commensurate with services provided,Looking for talented masseuse to work on my tight muscles. I deal with chronic pain and tight muscles in my hip due to injuries from an auto accident a number of years ago and multiple surgeries. Need someone who can do deep work on my glutes hip flexors psoas groin etc. Need to be willing to work all of the way from origin to insertion. I'm a white male 6-3 210# and 62. Need to come to your location for services and want regular sessions. Has to be non-smoking. Email with your details including rates. Pics would be a plus.    
ISO part time sitter,eastNC,http://eastNC.craigslist.org/dmg/5851132611.html,2016-10-28T19:20:33-0400,34.755100,-76.906900,domestic,$10/half day,Hello! I am looking for a sitter with experience for my 7 month old son. This is part time hours from 2 pm to 6:00pm max. You would need to keep him in your home and I need someone in Newport or the side of Morehead closest to walmart. The days may vary but its always mon-fri. You may only work 3 days/ week for now but that and the hours will probably increase in January.  Pay is $10/ 4 hour- half days but pay will increase if hours increase. A little about my son: hes 7 months old and probably one of the coolest kids you'll ever meet! He's super chill....doesnt need you to hold him 24/7 loves cartoons..etc. If interested please email me. I may require references!    
Attractive bikini model wanted for gun show booth,eastNC,http://eastNC.craigslist.org/tlg/5843447591.html,2016-10-24T06:11:20-0400,35.580600,-77.579300,talent,Upto $75 an hour,In search of an attractive lady to assist me at my booth at upcoming gun shows.    
MIXTAPE NEED A GOOD SONGS AND ARTIST FOR OUR TOUR,eastNC,http://eastNC.craigslist.org/tlg/5824819537.html,2016-10-12T09:20:22-0400,35.772700,-78.632400,talent,Unknown,It's time to take your music career to next level by getting on the road our company help artist put tours together if you like more info email back a song if you have one your stage name and cell number for more info thanks    
Attractive bikini model wanted for gun show booth,eastNC,http://eastNC.craigslist.org/tlg/5840571796.html,2016-10-22T06:05:29-0400,35.580600,-77.579300,talent,Upto $75 an hour,In search of an attractive lady to assist me at my booth at upcoming gun shows.    
Sugar daddy wants young lady to clean house,eastNC,http://eastNC.craigslist.org/tlg/5835936214.html,2016-10-19T10:24:57-0400,35.100400,-77.102900,talent,$$$,Once a week.    
$$$Models$$$,eastNC,http://eastNC.craigslist.org/tlg/5842125077.html,2016-10-23T07:19:10-0400,35.619200,-77.397500,talent,CASH,Cash paid modeling for the real hotties! no experience needed learn have a great time get a great part time cash job! reply with pics please.    
Seeking Models - Multiple Gigs Available - HIRING SOON,eastNC,http://eastNC.craigslist.org/tlg/5849851692.html,2016-10-28T00:26:48-0400,35.586600,-77.348500,talent,$50-$500/project,We are a marketing agency working on a few client projects for audiences in sports and culture.      Female model profiles we are currently looking for:      1) Tomboy-ish sports fan fun and outgoing for a sports news site      2) Speaking roles for 15-30 second video commercials for social/non-profit campaigns      3) Sexy Halloween costumes for a men's lifestyle brand      Women of any race or color encouraged to apply.       Please send headshot full-body photos and a 15-30 second video cover letter explaining why you would be a good fit for the job.      Qualified candidates will be selected and notified for an in-person interview Friday October 28 or Saturday October 29. Successful candidates will receive a decision within the next day with some projects starting as early as Sunday October 30.    
Sugar daddy wants young lady to clean house,eastNC,http://eastNC.craigslist.org/tlg/5849425607.html,2016-10-27T17:40:42-0400,35.100400,-77.102900,talent,$$$,Once a week.    
Attractive bikini model wanted for gun show booth,eastNC,http://eastNC.craigslist.org/tlg/5849426090.html,2016-10-27T17:41:00-0400,35.580600,-77.579300,talent,Upto $75 an hour,In search of an attractive lady to assist me at my booth at upcoming gun shows.    
Construction Clean-Up/Crawlspace Remediation (Wake and Johnston Counti,eastNC,http://eastNC.craigslist.org/lbg/5849263250.html,2016-10-27T16:01:55-0400,35.681300,-78.597500,labor,$10.00 per hour,Construction Clean-Up/Crawlspace Remediation (Wake and Johnston Counties)      We have an immediate need (start tomorrow) for hardworking construction clean-up laborers for temp to hire positions in Wake and Johnston Counties.      Must have work boots and gloves and the willingness to work in dirty hot and cold conditions.   40+ hours per week (including possible OT)   Must have reliable transportation (no bus lines available) and ability to work beginning at 8AM Mon-Fri until days' jobs are complete.      Please visit 1330 5th Avenue Suite 200 Garner NC 27529 with two valid forms of ID to complete application and begin work.   Must be able to pass criminal background check and IMMEDIATE drug screen.   Pay $10/hr with possible raises for attendance and hard work      
Looking For General Contractor To Qualify Home Improvement Remodeling,eastNC,http://eastNC.craigslist.org/lbg/5828840046.html,2016-10-14T16:51:54-0400,35.235800,-80.896400,labor,TBD,We are Home Improvement Remodeling Company looking for a Licensed General Contractor to Qualify the company. You must be currently licensed in good standing with the State and have the State required insurance   For immediate discussion: Please provide your name and phone number    
Temp to Perm -Metal Fabrication - All Positions (Johnston County),eastNC,http://eastNC.craigslist.org/lbg/5849087077.html,2016-10-27T14:24:16-0400,35.404000,-78.415300,labor,TBD,Temp to Perm -Metal Fabrication - All Positions (Johnston County)       We are currently seeking up to 10 people to fill temp to hire metal fabrication positions in Johnston County.      1st shift 7AM to 530PM -- Monday through Friday and 7AM to 330PM Saturdays (no exceptions on Saturday availability)   All Applicants are subject to drug screening and back ground check. 1+ year experience required      Positions available to qualified applicants      Structural layout and fitting   Structural welding   Sheet metal fabrication   Plate fabrication and welding   Stainless fabrication and welding   Aluminum fabrication and welding   Entry Level Helpers      Apply in person at 1330 5th Avenue Suite 200 Garner NC 27529 or call     show contact info   for more information. Applications accepted from 9:30AM-3:30PM Tuesday -- Thursday.         
Lift Truck Operators 1st   shift position,eastNC,http://eastNC.craigslist.org/lbg/5848782394.html,2016-10-27T11:45:40-0400,35.404000,-78.415300,labor,$10.75 per hour,Lift Truck Operators 1st   shift position    Wednesday -- Saturday plus overtime    Pay Rate - $10.50      Must have distribution experience & recent experience using a forklift reach lift & electric pallet jack.  Experience using a RF/hand scanner and voice headset picking system is a plus. Excellent attention to detail skills is a must!         All applicants should be able to pass an immediate drug screen for consideration. Must also have reliable daily transportation and be willing to work diligently.   Those will great attendance records highly encouraged to apply -- reference checks will be conducted.      All applicants should be able to pass an immediate drug screen for consideration. Must also have reliable daily transportation and be willing to work diligently.   Those will great attendance records highly encouraged to apply -- reference checks will be conducted.      MUST HAVE TWO FORMS OF PERSONAL IDENTIFICATION -- we are E-Verify compliant.   PLEASE CALL     show contact info   or stop by our office during one of our walk in times.    Walk in times are  9:30am -- 3:30pm Tuesday -- Thursday.   Address -- Doubletree Personnel 1330 5th Avenue Suite 200 Garner NC 27529             
One day job,eastNC,http://eastNC.craigslist.org/lbg/5817452360.html,2016-10-07T13:02:44-0400,35.990400,-77.846800,labor,up to $500 cash!,((10 PHONES=FULL $500))    My name is Marcus and I'm looking for someone who is interested in making $500 cash in less than 2 hours! Im willing to pay you $500 cash to open an account IN YOUR NAME with either Verizon Sprint At&t or Tmobile. All you have to do is show your id AND GET APPROVED!! Im looking to purchase 10 iPhones cash under 2 family plans. I'm paying cash for the phones and cash to you. If your interested call or text Marcus at     show contact info      ((10 PHONES=FULL $500))    
Babysitter,eastNC,http://eastNC.craigslist.org/dmg/5848009024.html,2016-10-26T19:40:34-0400,35.558000,-77.256600,domestic,Will discuss pay,Need a babysitter to watch a 18month old and a 3year old for a few hours during the week in the grimesland nc area    
Exhaust manifold gasket,eastNC,http://eastNC.craigslist.org/lbg/5833080664.html,2016-10-17T14:24:53-0400,35.305400,-77.768600,labor,Unknown,03 f150 4.6 v8 4x4.  I started taking the studs out but haven't had time to finish. 4 studs left to remove.      Half a day of work for the right guy.   Call with your quote.      Valentine    
Server Support Technician (Rocky Mount, NC),eastNC,http://eastNC.craigslist.org/cpg/5847678752.html,2016-10-26T16:06:28-0400,35.990400,-77.846800,computer,$22.00+/hr,We are Peak Systems a technology staffing and managed services consulting firm connecting technical consultants with various industry opportunities. We issue payments weekly offer direct deposit and have many nationwide opportunities. We are currently seeking Server Support Technicians to be engaged on site at a major pharmaceutical institution in Rocky Mount NC. This is a long-term project.      Job Description:   Perform physical installation/replacement rack and stack update documentation of network equipment and cabling (additions moves deletions) per the Customer installation and qualification guidelines. In server rooms (closets) lay and maintain cabling for networking and storage and removal of cables when no longer needed.       Scope of Work:   •	Assist the client in the asset management process. Using the client's Asset Management database the tech will have to enter updates for any new hardware installed and remove entries for all hardware they replace.   •	Rack and Stack Servers -- With the guidance of the client the techs will have to install new servers (HP Dell or IBM systems) into the existing racks   •	Provide "Hands & Eyes" Support to the other internal Technical Teams. With the leadership of other teams the techs will take direction from another Technical resource and follow their guidance to help support data center tasks; i.e. check the status of a server check the error lights on one of the network switches patch a particular port on a router or panel etc.   •	Hands and Eyes Support will also be required in support of many other data center requests   •	Help manage the tape loads backup and offsite storage requirements   •	Servers Power-Down / Up assistance -- Occasionally the client may be required to power down the servers (testing cooling electrical work or other facility related requirements). Our staff will be required to help support the requirements to power-down and/or power-up the servers (most of the time this work will occur over a weekend).   •	Documentation / Labeling / Mapping -- The tech will be required to help support and maintain the data center documentation   •	Site Escort -- The Tech will also be required to meet and escort visitors or other vendors to the data center         Requirements:   •	Work on problems/projects of moderately complex scope   •	Exercise independent judgment within defined practices and procedures to determine appropriate action   •	Act as an informed team member providing analysis of information and limited project direction input   •	Follow established guidelines and interpret policies   •	IT Certifications are a plus   •	Able to lift up to 40+ pounds of technical equipment   •	Willing to submit to a federal background test   •	Years of experience: 3-7 years   • Willing to submit to a federal background test      Please reply with your resume for immediate consideration!         • do NOT contact me with unsolicited services or offers   
Grass Cuts/Initial Secures/Debris Removals,eastNC,http://eastNC.craigslist.org/lbg/5843962166.html,2016-10-24T12:37:51-0400,35.551831,-76.537035,labor,1099 Position,LOOKING FOR AN EXPERIENCED PROPERTY PRESERVATION AND LAWN MAINTENANCE CREW      HUD EXPERIENCE IS A PLUS      Looking for vendors who have knowledge of lock changes window board ups to HUD specs debris removals roof tarps etc. Grass cuts are consistent as well.      All work is deadline driven. We have steady work for the right vendor who can complete these tasks within deadline and properly.      All work is to be photo documented through our uploading software.      Please reply to the respective email attached to this posting with experience and contact information for more details!    
Warehouse/production workers needed,eastNC,http://eastNC.craigslist.org/lbg/5804033505.html,2016-09-28T19:42:58-0400,40.746900,-73.639800,labor,depend on work,Waco area and surrounding warehouse team members needed asap!      Must pass background screening and be able to lift 50lbs we will provide paid training and a positive and professional work environment.      Full time positions also available.      Text me at this number for more info    
Product Ambassador,eastNC,http://eastNC.craigslist.org/evg/5847308742.html,2016-10-26T12:54:19-0400,35.905500,-79.090100,event,$16.00 per hour,Agency is in need of outgoing and energetic ambassadors for upcoming promotion on Friday December 9th from 11-3 p.m.  Card table is needed for product display. Dress code is black dress pants and white collared shirt.   When applying please provide head shot and promotional experience.    
Keyboard player needed,eastNC,http://eastNC.craigslist.org/tlg/5847180525.html,2016-10-26T11:50:19-0400,35.727000,-77.922700,talent,$125 per Sunday,Looking for a keyboard player that will be willing to play for a church.  The musician would need to have his or her own keyboard and transportation. Type of music praise and worship and choir songs such as William Murphy Tasha Cobbs Mississippi Mass Choir Ricky Dillard etc.    
Research & Marketing Group Seeks Participants,eastNC,http://eastNC.craigslist.org/evg/5846997874.html,2016-10-26T10:11:37-0400,35.262300,-77.581158,event,Participants will be paid $10.00 and depending on the timing of the group sessions, snacks and/or meal.,Eastern North Carolina Research and Marketing Group seeking paid participants to listen and to review presentations for local businesses.  Those interested will be encouraged to participate in group ideas and discussions and to help facilitate ideas to improve the presentations.  Eligible participants ages 18-65 are welcome. Participants will be paid $10.00 and depending on the timing of the group sessions snacks and/or meal.        
Flyer Distribution,eastNC,http://eastNC.craigslist.org/lbg/5846945322.html,2016-10-26T09:37:37-0400,35.722500,-78.840800,labor,$250-300 / week,Neighborhood Marketing   Visit designated neighborhoods and hand out flyer / postcards (no need to interact with customers).      Skills Required:      Good time management   Strong communication skills   Can read a map and good with directions   Can handle long walks and various temperatures.          Requirements:      Valid Drivers License   Positive Attitude   Ability to pass a background check   Transportation    Accountability/Honesty   Must have a smart phone         Pay & Hours:       $250-300 / wk + commission   PT - 25-30 hrs a week   10am - 3pm   Mon.-Sat. Pick 5 days that best fits your schedule. Or all 6 days.      I will be following up to verify flyers are being distributed properly.    
General Labor Positions,eastNC,http://eastNC.craigslist.org/lbg/5845534076.html,2016-10-25T11:42:33-0400,35.015100,-77.228700,labor,$11 per hour,In need of general labor help working on a solar field in Pollocksville. Immediate start. Pay is $11 per hour. Must be able to pass background and drug test. Must have all PPE - hard hat reflective vest steel toe boots safety glasses and gloves. This job should last a month or so.    
Too Many Leads Not Enough Agents!!,eastNC,http://eastNC.craigslist.org/dmg/5800265318.html,2016-09-26T15:07:31-0400,35.463700,-82.535400,domestic,Comission+overrides,LIFE AND HEALTH INSURANCE AGENTS NEEDED   PART TIME OR FULL TIME   EXPERIENCE NOT NECESSARY   NOT LICENSED-NO PROBLEM GREAT TRAINING PROGRAM TO OBTAIN LICENSE.   WE ARE SIMPLY LOOKING FOR SOMEONE WHO CARES ABOUT MAKING A DIFFERENCE AND MAKING MONEY WHILE HAVING FUN      **NO COLD CALLING   **IN-HOUSE LEADS-THESE ARE PEOPLE WHO HAVE FILLED OUT A FORM AND REQUESTED FOR SOMEONE TO CONTACT AND HELP THEM.   **WE HAVE TOO MANY LEADS AND NOT ENOUGH REPS   **RESIDUAL INCOME--- ABILITY TO EARN RESIDUAL INCOME   **TRAINING WITH TOP PRODUCERS   **YEARLY EXOTIC INCENTIVE TRIPS      WHAT WE ARE LOOKING FOR:      DRIVEN TO SUCCEED AND HELP OTHERS   DRIVEN TO CHANGE THEIR FINANCIAL SITUATION   SELF MOTIVATED   HARD WORKING   COACHABLE   TEAM PLAYER/LEADER   BUSINESS MIND SET   WILLING TO PLUG INTO OUR TRAINING PROGRAM AND SYSTEM FOR SUCCESS      INCOME:   PART TIME- 35-75K   FULL TIME- 100K+ FIRST YEAR   AVERAGE: $519 PER APPOINTMENT      REQUIREMENTS:   LIFE INSURANCE LICENSE OR WILLINGNESS TO OBTAIN ONE   (CAN BE OBTAINED IN 20 HOURS)      IF THIS IS YOU REPLY TO THIS AD. INCLUDE PHONE NUMBER FOR INTERVIEW   CANNOT WAIT TO TALK TO YOU    
Need help running ERRANDS,eastNC,http://eastNC.craigslist.org/dmg/5838072935.html,2016-10-20T14:51:45-0400,36.006500,-80.446300,domestic,$300 A WEEK,I need someone to help me run some errands and a few other things as well. If your interested and want to know more send me an email.. Please and Thank you.....    
cleaning help needed,eastNC,http://eastNC.craigslist.org/dmg/5844822614.html,2016-10-24T20:46:34-0400,35.619200,-77.397500,domestic,$10 hr. probably take 2 to 3 hours.,Looking for a few people to help me clean up my home. I do dog rescue so it needs Bleaching/cleaning floors. Wiping down walls etc. possibly painting etc. Raking up backyard. Probably a few hours of time. General Labor    
Canvasser,eastNC,http://eastNC.craigslist.org/evg/5843847393.html,2016-10-24T11:43:21-0400,34.265100,-77.867000,event,Base + lead generated commission,Are you interested in a low-stress job?   Enjoy walking outside?   A people person?      Then this is the job for you!!!      As a Canvasser for Hutch Home Solutions you will be talking with local homeowners on affordable improvements to help make their home more comfortable potentially train other canvassers and get extra pay for hard work! No sales experience needed just the ability to talk with homeowners about our services.      Salary: Base + lead generated commission!    
5 Sales Rep Needed For Open Marketing Positions,eastNC,http://eastNC.craigslist.org/tlg/5797981286.html,2016-09-25T00:21:54-0400,35.984300,-77.959500,talent,$30 hour,Looking For Five Professional Acting  People With Great Personalities To Assist Us With Sales And Customer Support.      *Requirement   *Must Be Computer Savvy   *Must Be Teachable       *Must Be Good With Following Directions.   Part Time Position Available        Visit Our Website And Complete The Form (www.moneyonlinelife.com)      DO NOT REPLY TO EMAIL SOMEONE WITH CONTACT YOU IMMEDIATELY AFTER APP IS COMPLETED.                  
We Are Hiring Same Day!,eastNC,http://eastNC.craigslist.org/cpg/5797863182.html,2016-09-24T21:40:23-0400,35.942700,-77.760800,computer,500 weekly,MOTIVATED PERSON NEEDED IN SALES DEPARTMENT       Part-time Available Also   Looking for Motivated Individuals Only!   Must Have Personal Pc or Laptop.      Please Complete Application Here --- www.moneyonlinelife.com    
Attractive Housekeeper Wanted,eastNC,http://eastNC.craigslist.org/tlg/5841185405.html,2016-10-22T13:47:32-0400,35.100400,-77.102900,talent,Top pay,Attractive Keeper Wanted    Part time   Will work with your schedule   Top pay    
fix my 1999 jetta 2.0 gasoline,eastNC,http://eastNC.craigslist.org/lbg/5840615720.html,2016-10-22T07:47:17-0400,35.100400,-77.102900,labor,$100 or trade,my 1999 jetta is in great shape it ran better then any car I replaced a couple fuses now when I try to start the alarm goes off abd no starter moving I removed fuse for alarm and now the alarm won't sound but starter doesn't even try ...I got basic tools and internet u can use don't text me telling me it's easy to fix if its easy come do it I'll pay u cash or in trade and if u can fix other things for me on it I'll pay more maybe $100 if u can make it start every time I try to start it ???    
Looking for in Home Massage, Amateur or Professional,eastNC,http://eastNC.craigslist.org/dmg/5839001738.html,2016-10-21T08:18:12-0400,35.607627,-77.438164,domestic,Unknown,If you're interested please reply to this ad with your name and phone number and I'll be in touch to set things up with you. I'm looking for someone to come to my home to give me a massage every now and then varying days depending on my work schedule. You need not be a professional just be able to give a good body rub. I have no problem paying it's an easy gig I just like to relax and be pampered sometimes after a long work week. I'm a white male looking for a female with a soft touch to give me massages. Thanks for reading please reply to this ad with your interest name and contact phone number I look forward to hearing from you!    
Awesome Hands Wanted!!,eastNC,http://eastNC.craigslist.org/dmg/5807335436.html,2016-09-30T21:34:27-0400,35.607627,-77.438164,domestic,Unknown,Im looking for someone (lady) with awesome hands. There is nothing better to me then to come home and relax with an absolute mind blowing massage. Email me your info and lets get together.    
Awesome Hands Wanted!!,eastNC,http://eastNC.craigslist.org/dmg/5807335054.html,2016-09-30T21:34:01-0400,35.607627,-77.438164,domestic,Unknown,Im looking for someone (lady) with awesome hands. There is nothing better to me then to come home and relax with an absolute mind blowing massage. Email me your info and lets get together.    
Awesome Hands Wanted!!,eastNC,http://eastNC.craigslist.org/dmg/5807334363.html,2016-09-30T21:33:15-0400,35.607627,-77.438164,domestic,Unknown,Im looking for someone (lady) with awesome hands. There is nothing better to me then to come home and relax with an absolute mind blowing massage. Email me your info and lets get together.    
Bass and rhythm guitarist  wanted,eastNC,http://eastNC.craigslist.org/tlg/5810237877.html,2016-10-02T22:54:24-0400,35.122400,-76.671900,talent,live shows will be compinsated,Looking for a reliable  bass player and rhythm guitarist who is willing to practice up to 2-3 times a week plus play gigs and travel within NC. Must have good attitude with NO DRAMA.. All originals No covers ..located near Oriental NC. Are styles consist of heavy modern rock/southern rock - layed back - heavy blues. Serious inquiries only..ages  21- 40 prefered..This can be something very big...endorsed guitarist/vocalsist with record label moving from solo project / studio to start new band.. Lets make history Carolina.    
Extra Money,eastNC,http://eastNC.craigslist.org/cpg/5825790784.html,2016-10-12T18:27:46-0400,35.206000,-77.657600,computer,per referral,If you meet the following requirements you can make extra cash from home.  YOU MUST LIVE IN THE US have an ACTIVE facebook account at least A YEAR old HAVE A LEAST 100 FACEBOOK FRIENDS have a regular laptop or desktop computer to access the internet. No fees of any kind ever. This is not a home business it is a simple way to make a bit of extra money. Contact me for details.    
One day job,eastNC,http://eastNC.craigslist.org/dmg/5817444996.html,2016-10-07T12:59:01-0400,35.990400,-77.846800,domestic,up to $500 cash!,((10 PHONES=FULL $500))    My name is Marcus and I'm looking for someone who is interested in making $500 cash in less than 2 hours! Im willing to pay you $500 cash to open an account IN YOUR NAME with either Verizon Sprint At&t or Tmobile. All you have to do is show your id AND GET APPROVED!! Im looking to purchase 10 iPhones cash under 2 family plans. I'm paying cash for the phones and cash to you. If your interested call or text Marcus at     show contact info      ((10 PHONES=FULL $500))    
Make $900/day cash finding homes/business that were damaged by Mathew,eastNC,http://eastNC.craigslist.org/lbg/5837243425.html,2016-10-20T01:33:02-0400,34.629300,-79.008300,labor,Up to $300 per client brought to us.  Minimum is $200.   Cash,It's very simple.   We pay up to $300 per flood/hurricane damaged property that you bring to us OR the customer contacts us and mentions your name.   We are licensed insured and certified in disaster restoration services flood damage mitigation and preventive mold services.   We have an A+ rating with the better Business Bureau and are rated #1 by 4 different consumer review sites.         We work with all major insurance companies give discounts for vets senior citizens and disabled and   are typically around 10% less than the national companies.         You are paid once the client signs our paperwork and we load our equipment into the property.         Eco Tech LLC   www.ecotechmold.com      
$$$$ Pepsi Cola Advertising YearL promo $$$,eastNC,http://eastNC.craigslist.org/lbg/5836260162.html,2016-10-19T13:11:13-0400,35.727000,-77.922700,labor,$350,Sign up with legit car van truck SUV or bike. Pepsi Cola advertising is offering this for 3 months only. For more details text Wilson at    show contact info   nd thanks in advance.    
Many Positions To Fill,fayetteville,http://fayetteville.craigslist.org/lbg/5843187020.html,2016-10-23T21:39:39-0400,35.129400,-78.898200,labor,$250-$500 Weekly,You MUST be willing to learn      The Compensation: Ave $250 - $500 Plus Per Week After Training and FOLLOWING Training      Full Support Provided -- You MUST have basic computer skills      No Cold Calling   No door to door selling   No hardcore selling      If you have a good work ethic this may be for you      To review the Requirements of the Position Register at    www.moneyonlinelife.com      Please do not send emails here use the form on the site link provided      Sincerely Thank you    
Earn Income Daily, Get Started ASAP,fayetteville,http://fayetteville.craigslist.org/crg/5843170864.html,2016-10-23T21:23:39-0400,34.954900,-78.740800,creative,300-1000 Per Mouth,Would an extra $300 - $1000  per month help your family?      Support is provided -- MUST have basic computer skills      - No resume needed to apply   - No  selling   - No cold calling strangers      If you have  good work ethic this may be for you      To review the Requirements of the Position Register at   www.moneyonlinelife.com      Please do not send emails here use the form on the site link provided      Get Started ASAP    
Start Today, Get Paid Today!,fayetteville,http://fayetteville.craigslist.org/cpg/5842962589.html,2016-10-23T18:24:59-0400,35.056000,-78.904700,computer,$300-$500 Weekly,Looking for motivated person or individuals with basic computer skills   Get Paid Weekly $300-$500 - Full Support is Provided      - No Cold Calling   -No door to door selling   - You can get started ASAP      If you have a good work ethic we are looking for you      To review the Requirements of the position Register at   www.moneyonlinelife.com      Please do not send emails here use the form on the site link provided    
START MAKING MONEY TODAY!! NO MONEY NEEDED!!!,fayetteville,http://fayetteville.craigslist.org/cpg/5847915430.html,2016-10-26T18:31:15-0400,35.074300,-78.883600,computer,$10 per post,Who doesn't want to make extra when you are just sitting around the house? I have been doing this for about 2 weeks now and so far it's been ok. All you need is a computer and extra time!! NO YOU DON'T HAVE TO BUY ANYTHING!! Click the link to start earning TODAY!!      http://Fans2Earn.com/?ref=314777    
LABEL NEED RAPPERS, SINGERS AND GROUPS,fayetteville,http://fayetteville.craigslist.org/tlg/5828304014.html,2016-10-14T12:11:37-0400,35.772700,-78.632400,talent,Unknown,Hip hop label need singers and rappers you need help to get to the next level then email your stage name cell number and a song you like to drop and we will email back if we like to work with you    
Carpentry,fayetteville,http://fayetteville.craigslist.org/lbg/5848021917.html,2016-10-26T19:50:44-0400,35.074200,-78.965000,labor,$10 hour paid daily,man with tools to do sheet rock viny plumbingetc carpentry need asap $10 ph paid daily and call    show contact info   
We are the Biggest Company and Paying $650 Weekly,fayetteville,http://fayetteville.craigslist.org/evg/5848265008.html,2016-10-26T23:57:27-0400,35.074300,-78.883600,event,Unknown,In the surveying field we are working huge and paying $650 weekly for the survey takers.   You can do this job with your current schedule from home whatever your profession is.   Do the registration here: http://earnrewards.xyz 
